,user_id,giorno_min,giorno_max,durata_vita,conteggio_giorni_totale,device_type,browser_type,os_type,site_giallozafferano,site_repubblica,site_subito,site_ansa,site_kijiji,site_corriere,site_ebay,site_pianetadonna,site_aranzulla,site_greenme,site_gazzetta,site_sole24ore,site_pourfemme,site_alfemminile,site_corrieresport,site_cookaround,site_autoscout,site_staseratv,prima_citta_stato_cod,prima_citta_cod
273,274,2018-12-23,2019-06-16,176,168,1,128,131,0,2,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
274,275,2019-05-20,2019-05-20,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
275,276,2019-05-26,2019-05-27,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
276,277,2019-06-14,2019-06-16,3,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PV
277,278,2019-10-06,2019-10-06,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PI
278,279,2019-02-06,2019-03-06,2,2,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
280,281,2019-05-06,2019-05-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
281,282,2019-05-27,2019-05-27,1,1,2,11,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
283,284,2019-02-05,2019-05-17,16,7,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,ITA,NA
284,285,2019-05-25,2019-06-15,22,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SS
285,286,2019-10-06,2019-10-06,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
286,287,2019-07-05,2019-08-06,33,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
288,289,2019-05-19,2019-06-14,27,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
289,290,2018-06-22,2019-12-06,356,121,1,173,133,0,0,0,3,0,0,0,0,0,1,3,1,0,0,2,0,0,0,ITA,AT
291,292,2017-03-06,2019-06-15,743,171,2,86,134,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,ITA,CZ
292,293,2019-05-29,2019-05-29,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
293,294,2019-02-16,2019-05-06,110,33,2,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
295,296,2019-05-22,2019-05-22,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
296,297,2019-06-16,2019-06-16,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
297,298,2019-04-02,2019-05-30,116,15,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ITA,RM
298,299,2019-05-20,2019-05-22,3,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BI
299,300,2019-11-06,2019-11-06,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
300,301,2019-05-05,2019-09-06,36,13,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
301,302,2019-06-14,2019-06-14,1,1,2,220,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
302,303,2019-05-20,2019-05-21,2,2,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PG
303,304,2019-05-20,2019-05-20,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
305,306,2019-05-06,2019-05-06,1,1,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
306,307,2019-01-06,2019-01-06,1,1,2,215,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
307,308,2019-03-06,2019-03-06,1,1,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LE
309,310,2018-05-09,2019-06-16,285,274,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
310,311,2019-06-14,2019-06-16,3,2,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
314,315,2018-06-22,2019-05-26,339,88,1,173,133,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
316,317,2019-04-25,2019-02-06,39,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RA
319,320,2019-05-22,2019-05-30,9,4,2,86,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
320,321,2019-01-06,2019-06-13,13,5,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
321,322,2019-04-06,2019-04-06,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
322,323,2019-01-06,2019-01-06,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
323,324,2018-04-30,2019-04-06,401,112,1,254,131,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,ITA,TV
324,325,2019-08-05,2019-05-18,11,2,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VT
329,330,2019-05-26,2019-05-26,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AN
330,331,2019-03-22,2019-05-19,59,14,2,86,144,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,ITA,RM
332,333,2018-06-20,2019-09-06,355,117,1,173,133,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
334,335,2018-10-14,2019-06-14,244,63,2,86,144,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,ITA,TO
335,336,2018-11-30,2019-11-06,194,62,1,173,133,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,ITA,PE
339,340,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
340,341,2019-12-06,2019-12-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,ME
341,342,2019-01-23,2019-05-18,116,10,2,255,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,ITA,MI
342,343,2019-04-05,2019-10-06,38,3,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,UD
344,345,2019-04-06,2019-04-06,1,1,1,227,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
345,346,2019-05-25,2019-05-25,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
348,349,2019-05-15,2019-06-13,30,3,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
349,350,2019-04-28,2019-06-15,49,20,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PG
350,351,2019-06-14,2019-06-14,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
351,352,2019-05-17,2019-05-17,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AQ
352,353,2018-10-25,2019-02-06,221,82,1,128,131,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,ITA,BT
353,354,2019-05-18,2019-05-19,2,2,2,255,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
354,355,2019-05-23,2019-05-28,6,5,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
355,356,2019-05-26,2019-05-26,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
356,357,2019-05-28,2019-05-28,1,1,1,227,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PI
357,358,2019-05-20,2019-05-20,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
358,359,2019-04-06,2019-04-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
359,360,2019-11-06,2019-11-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
360,361,2019-05-30,2019-05-30,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
363,364,2018-05-01,2019-11-06,523,233,2,86,144,0,24,12,0,12,0,34,0,13,0,12,1,0,0,0,0,0,2,ITA,PV
365,366,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FG
366,367,2019-07-06,2019-08-06,2,2,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
367,368,2019-05-19,2019-06-16,29,19,2,156,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
369,370,2019-05-26,2019-05-26,1,1,2,156,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
370,371,2019-06-04,2019-06-13,69,18,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,UD
371,372,2019-01-31,2019-05-17,107,15,2,251,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
372,373,2019-09-03,2019-06-15,99,28,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
373,374,2019-07-04,2019-06-16,71,23,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ITA,NA
376,377,2019-05-20,2019-03-06,15,2,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
377,378,2019-05-14,2019-05-25,12,3,2,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
379,380,2019-05-18,2019-05-18,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
380,381,2019-05-30,2019-10-06,12,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
382,383,2019-05-28,2019-05-28,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
383,384,2019-06-13,2019-06-15,3,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
385,386,2019-05-20,2019-05-20,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CA
386,387,2017-10-11,2019-06-15,583,153,1,173,133,2,0,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,2,ITA,TO
388,389,2019-05-29,2019-05-29,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
389,390,2019-04-30,2019-05-06,37,10,2,156,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
391,392,2019-12-02,2019-10-06,119,77,1,128,131,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LU
393,394,2019-01-18,2019-06-15,149,91,1,173,133,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
395,396,2019-04-28,2019-06-16,50,10,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BN
396,397,2019-04-29,2019-05-20,22,3,2,253,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
397,398,2019-05-30,2019-05-30,1,1,1,228,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
399,400,2019-08-03,2019-11-06,96,51,1,173,133,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,ITA,SA
400,401,2018-06-20,2019-12-06,358,73,1,173,133,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TA
401,402,2019-02-06,2019-06-16,15,11,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ITA,MI
402,403,2019-05-17,2019-02-06,17,4,1,228,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
403,404,2019-04-28,2019-04-06,38,3,2,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LI
407,408,2019-02-21,2019-06-13,113,17,1,173,133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ITA,CT
408,409,2019-05-15,2019-05-30,16,7,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
409,410,2019-06-13,2019-06-13,1,1,2,253,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
410,411,2019-05-28,2019-05-28,1,1,2,33,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
411,412,2018-05-09,2019-06-14,283,79,1,173,133,0,0,0,5,0,0,0,0,1,2,2,0,0,0,3,0,0,2,ITA,MI
412,413,2019-05-18,2019-06-15,29,13,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
413,414,2019-05-18,2019-05-19,2,2,2,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
416,417,2019-08-04,2019-05-18,41,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CE
417,418,2019-05-16,2019-05-17,2,2,2,86,144,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,ITA,MI
418,419,2019-10-06,2019-10-06,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MO
419,420,2018-11-18,2019-06-16,211,99,1,173,133,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,110,ITA,PA
420,421,2019-10-06,2019-06-14,5,3,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
422,423,2018-03-07,2019-06-16,349,74,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
423,424,2018-11-14,2019-06-16,215,44,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
425,426,2019-04-20,2019-12-06,54,6,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
426,427,2018-11-20,2019-06-15,208,65,1,128,131,1,0,0,1,0,0,0,0,1,0,0,0,0,24,0,0,0,14,ITA,FI
427,428,2019-04-14,2019-10-06,58,41,5,128,132,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,ITA,MB
428,429,2019-05-25,2019-05-29,5,2,2,86,143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ITA,TO
429,430,2019-12-06,2019-12-06,1,1,2,86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RG
430,431,2019-10-05,2019-09-06,31,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
432,433,2017-01-06,2019-06-14,744,306,2,86,143,0,8,3,23,3,12,1,1,10,0,26,2,1,0,12,0,0,0,ITA,SI
433,434,2019-08-06,2019-08-06,1,1,1,221,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
434,435,2019-05-27,2019-05-27,1,1,2,156,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
435,436,2019-02-24,2019-05-06,102,49,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SI
436,437,2019-07-06,2019-09-06,3,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
437,438,2019-05-27,2019-05-27,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CZ
438,439,2019-05-06,2019-05-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
440,441,2018-10-16,2019-05-22,219,45,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
442,443,2019-05-18,2019-06-16,30,8,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CE
444,445,2019-10-06,2019-10-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,UD
445,446,2019-07-03,2019-04-06,90,9,2,11,124,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ITA,NA
446,447,2018-07-16,2019-05-27,316,52,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
449,450,2018-12-19,2019-06-15,179,40,2,86,144,0,1,0,0,0,1,0,0,2,0,2,2,0,0,0,0,0,0,ITA,FI
451,452,2019-12-05,2019-05-19,8,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MS
453,454,2019-03-06,2019-03-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LT
455,456,2019-05-24,2019-11-06,19,3,2,251,144,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,ITA,RM
456,457,2019-11-05,2019-05-30,20,3,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,UD
457,458,2019-06-06,2019-06-16,11,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
458,459,2019-05-17,2019-05-17,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
460,461,2019-05-17,2019-05-17,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
461,462,2019-04-23,2019-09-06,48,7,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
462,463,2019-09-05,2019-05-31,23,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
463,464,2019-06-14,2019-06-14,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
465,466,2019-05-24,2019-05-24,1,1,2,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BZ
467,468,2017-07-12,2019-08-06,549,95,1,173,133,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ITA,TE
470,471,2019-01-04,2019-05-23,53,10,2,156,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
471,472,2019-12-05,2019-05-21,10,4,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,ITA,RM
472,473,2019-05-22,2019-10-06,20,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
476,477,2019-08-05,2019-06-06,30,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
477,478,2019-05-17,2019-05-17,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
479,480,2019-04-06,2019-07-06,4,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
480,481,2019-11-05,2019-05-30,20,2,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
482,483,2019-04-06,2019-06-16,13,9,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
484,485,2019-06-16,2019-06-16,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CT
485,486,2019-05-16,2019-05-19,4,2,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
486,487,2018-11-12,2019-05-06,177,49,2,255,20,0,11,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,ITA,FE
487,488,2019-12-03,2019-05-06,86,12,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
488,489,2019-05-15,2019-05-20,6,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
491,492,2019-03-19,2019-06-13,87,18,1,173,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ITA,RM
493,494,2019-03-06,2019-10-06,8,6,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CN
494,495,2019-05-20,2019-07-06,19,13,5,227,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
495,496,2019-10-06,2019-10-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RN
498,499,2019-05-17,2019-05-17,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
499,500,2019-05-28,2019-05-29,2,2,2,86,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
500,501,2019-12-02,2019-05-17,95,44,1,128,131,4,0,0,1,0,1,0,0,0,0,1,1,0,0,3,0,0,0,ITA,OR
502,503,2019-12-05,2019-05-06,25,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
503,504,2019-07-06,2019-10-06,4,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LU
504,505,2019-05-17,2019-05-17,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
505,506,2019-06-06,2019-06-06,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
507,508,2019-01-06,2019-06-15,15,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
508,509,2019-05-30,2019-05-30,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CR
513,514,2019-05-17,2019-05-17,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
515,516,2019-05-24,2019-05-24,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BL
518,519,2019-05-24,2019-05-24,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
519,520,2019-04-30,2019-08-06,40,10,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
521,522,2019-05-23,2019-05-23,1,1,2,33,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LO
522,523,2019-05-22,2019-05-22,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
523,524,2019-05-24,2019-05-24,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
524,525,2019-06-15,2019-06-15,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FR
526,527,2019-05-21,2019-03-06,14,5,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,UD
528,529,2019-05-21,2019-05-21,1,1,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
529,530,2019-05-16,2019-05-21,6,6,2,86,144,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ITA,TV
530,531,2019-05-31,2019-06-14,15,4,2,255,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
531,532,2019-06-14,2019-06-14,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
534,535,2019-01-22,2019-08-06,138,47,1,128,131,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ITA,MI
535,536,2019-02-04,2019-06-14,74,38,5,128,132,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,ITA,MI
536,537,2019-04-18,2019-05-23,36,5,1,227,131,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,ITA,TO
537,538,2019-05-18,2019-05-18,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
538,539,2019-05-18,2019-05-20,3,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TV
539,540,2019-02-06,2019-09-06,8,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
540,541,2019-04-26,2019-05-18,23,5,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
541,542,2019-05-05,2019-05-18,14,7,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FE
544,545,2019-05-14,2019-05-30,17,2,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PC
545,546,2019-03-28,2019-06-16,81,7,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
546,547,2019-02-17,2019-05-18,91,17,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
547,548,2019-04-25,2019-11-06,48,15,5,227,132,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
548,549,2018-06-27,2019-12-06,351,144,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
549,550,2019-05-06,2019-05-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
552,553,2018-11-15,2019-10-06,208,76,1,161,133,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ITA,MI
553,554,2019-01-06,2019-07-06,7,3,2,127,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SI
554,555,2019-04-20,2019-05-19,30,3,2,86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
555,556,2019-06-15,2019-06-15,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
